id,tokens,ner_tags
pos_541,"as a sequel,this is not a bad movie.i actually liked it better than the 1st one.i found it more entertaining.it seemed like it was shot documentary style.at first this bothered me,as i thought it just looked too low budget.but it grew on me,and it made the movie seem more authentic.this movie has more dry one liners than the original,which is a good thing,in my opinion.i do think at times they went a bit over the top with some of the scenes and the characters.it almost becomes a parody of itself,which may be the point.this movie at least has some suspense,which the 1st one did not have,in my view.it has some of the same great music from the original,which is great.the acting again was pretty decent for the most part,though like i said,some of it seemed over the top.i also felt that the movie loses a lot of momentum towards the end and there are a few minutes which seem really slow and just don't seem to flow,like the rest of the movie.overall,though,i thought this was a pretty sequel.my rating for ""Return to Cabin by the Lake"" is 7/10*",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-MOVIE I-MOVIE I-MOVIE I-MOVIE I-MOVIE I-MOVIE O O
neg_541,"I found this film to be quite an oddity. From the very get go I found it extremely hard to like this movie, and now after a little thinking about it I can pretty much pinpoint the reason why. Jean-Marc Barr, although I love him to bits (I think Zentropa is one of the best movies ever made) is quite miscast here, and although I can't figure for the life of me who would be better, I am sure someone could have taken his place quite easily and make this film work. Everything else is fine, except for the stabs at weak comedy (A Meet The Parents Joke is not really needed, filmmakers!) and I really like Richard E. Grant as the British Major. It just suffers from one thing.. Jean-Marc.",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ACTOR I-ACTOR O O O O O O O O B-MOVIE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-GENRE O B-MOVIE I-MOVIE I-MOVIE O O O O O O O O O O B-ACTOR I-ACTOR I-ACTOR O O B-CHARACTER I-CHARACTER O O O O O O O
pos_542,"When I first found out that Brian Krause was going to be in this movie, I wanted to watch. It took me weeks to realize that I've seen the original of this and loved it. So I had even more reason to watch. Well, I watched. It was actually better than most sequels for TV movies. I hate what happens to Brian's character (you can find out for yourself) and I didn't like most of the characters, Brian's one included. But the movie needed the cheesy and annoying and jerk-like characters to make Stanley Caldwell (Judd Nelson) shine once more. At the end, I was cheering for Stanley and his own happy ending. If you liked the original Cabin by the Lake or if you like horror movies without the blood, I'd suggest you watch this.",O O O O O O B-ACTOR I-ACTOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-CHARACTER I-CHARACTER B-ACTOR I-ACTOR O O O O O O O O O O O O O O O O O O O O O B-MOVIE I-MOVIE I-MOVIE I-MOVIE O O O O B-GENRE O O O O O O O O O
neg_542,"First of all there is Gujarati Theatre then there is Bollywood. Both have their strengths and fan following. Director Vipul Shah should look elsewhere instead of Gujarati Theatre when making a Bollywood production. First he made Aankhen (adapted from a Gujarati play) - which had a unique plot, but could not hold as a Hindi film. Now he's adapted another Gujarati play and named it Waqt - a race against time. In sum, the emotions are alien. The plot development is not for Hindi films. For example, the role play between father and son is best left to Gujarati Theatre - don't bring it in a Hindi film. Even the comedy track is best left for the Gujarati stage. All performances are average - nothing to shout about - barring Shefali Chhaya Shah who is fantastic.",O O O O O O O O O O O O O O O O O O O B-DIRECTOR I-DIRECTOR O O O O O O O O O O O O O O O B-MOVIE O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-MOVIE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-GENRE O O O O O O O O O O O O O O O O O O O B-ACTOR I-ACTOR I-ACTOR O O O
pos_543,"This movie is the best horror movie, bar-none.I love how Stanley just dumps the women into the lake.I have been a fan of Judd Nelson's work for many years, and he blew me away. Its a blend of horror, and drama ,and romance, not so much comedy. His evil, yet charming look captured me right then and there. That look in his eyes, I will never forget. There's something about him, I cant describe.",O O O O O B-GENRE O O O O B-CHARACTER O O O O O O O O O O O O B-ACTOR I-ACTOR O O O O O O O O O O O O O O O B-GENRE O B-GENRE O O O B-GENRE O O O O O O O O O O O O O O O O O O O O O O O O O O O
pos_544,"I loved this movie. It was almost the same as the first (cabin by the lake), only instead of just killing women, he kills men also. And the scenes are much more interesting, 2 of my favorite scenes are firstly, when Stanley and Allison are in the dance club and he is describing Kimberly's last moments before she is thrown to the water, And secondly, When Stanley is visiting Allison in his basement, right before they head down to the set, when she kisses him. Those scenes, for me, were very intense and riveting. I gave the movie a rating of 8/10, not because the movie was bad, but because the filming was bad, I mean, there were times when you'd notice nothing was wrong, like its being shot the way a film is usually shot, you wouldn't see the ""live"" camera shooting, but then, very little, you would notice the filming mistakes. what went wrong??",O O O O O O O O O O O O B-MOVIE I-MOVIE I-MOVIE I-MOVIE O O O O O O O O O O O O O O O O O O O O O O O O O B-CHARACTER O B-CHARACTER O O O O O O O O O B-CHARACTER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
neg_544,"PROS: Akshay Kumar's performance(is it just me or does this guy always manages to trump AB in their movies together?). Some touching scenes in the 2nd half. CONS: The whole 1st hour(the jokes were flat to say the least). Every scene involving Rajpal Yadav. Major stupidity in AB's decision making. Let me get this straight, he believes brutally insulting his son's soul in every possible way(that will likely ruin their relationship beyond repair) is a better way for him to make Akshay finally take some responsibility then actually telling him the truth?? WTF? He considers Akshaye is too soft to bear the fact that his OLD father is soon gonna die due to cancer, but thinks insulting him will make him stronger? Am I the only one who doesn't see the logic here? Easily the movie's biggest flaw. - Akshay becoming a stunt man. LMAO!! We're told he finished 1st in college every year and has a degree in MBA. But when the time arrives to support himself, and his pregnant wife, he becomes a stunt man. LOL!! How abt actually applying for a normal job in ur field? Or Heck, anywhere else where ur life isn't in danger? This is some incredibly dumb writing. - The ending. I hate this sort of melodramatic crap. Everything is pushed down our throats to feel sorry for AB's character, which I couldn't. The entire thing reminded me a little too much of Srk in KHNH(which I hate). This ""please feel sorry for the guy with the illness"" crap has run its course. I felt more like puking than sympathy for the OLD man. Couldn't watch the final 20 or so minutes because of it and thus had to fast fwd. the whole thing. Bottomline: Waqt is just too dumb to be called a good movie. Its obvious director Vipul Shah targeted this at the emotionally fragile chicas and oldies who could care less about a story that actually makes sense. Give 'em some decent song picturizations, fancy outfits, plenty of glycerin-filled scenes and some star power and they'll happily lap-up crap like this.",O B-ACTOR I-ACTOR O O O O O O O O O O O O B-ACTOR O O O O O O O O O O O O O O O O O O O O O O O O O O B-ACTOR I-ACTOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ACTOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ACTOR O B-MOVIE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-MOVIE O O O O O O O O O O O O O B-DIRECTOR I-DIRECTOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
pos_545,"Sequels hardly ever live up to the original. This definitely proves true in this case. However, if you're a big fan of the original than definitely give this a watch. Although the camera work is lacking, Brian Krause's character is annoying, and the plot is clique, it's much more funnier than the first and that is what I find entertaining about it. Don't see this movie expecting the same performance as in the first film. Quite frankly it's a bit different. Rather than sitting in his cabin writing screenplays, Stanley is off in Hollywood trying to direct his dream project, Cabin by the Lake. This movie has a much different feel but it's still great to see Stanley back in action. I'm giving it a 6 out of 10.",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ACTOR I-ACTOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-CHARACTER O O O O O O O O O O B-MOVIE I-MOVIE I-MOVIE I-MOVIE O O O O O O O O O O O O O O O O O O O O O O O O O
neg_545,"this is just usual Indian garbage that gets turned out as cinema, as Indians we can proudly boast that we have the biggest cinema industry, however it also the worst. how can other poor countries have films with real characters that challenge the views of their respective societies and we just keep on pumping out garbage. take a look at Russia, Iran, china and Latin America, look at the brilliant films they have and we get crap like Kisna!! get real people, no wonder the international community in general laughs at Indian cinema.",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-MOVIE O O O O O O O O O O O O O O
pos_546,"I thought it was one of the best sequels I have seen in a while. Sometimes I felt as though I would just want someone to die, Stanley's killing off of the annoying characters was brilliant. It was such a well done movie that you were happy when so and so died. My only problem was in some scenes it looked like someone with a home camera was filming it and it was weird. Judd Nelson is cute, at least in my opinion and he was excellent in the role as Stanley Caldwell. Brilliant movie.",O O O O O O O O O O O O O O O O O O O O O O O O O O O B-CHARACTER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ACTOR I-ACTOR O O O O O O O O O O O O O O O B-CHARACTER I-CHARACTER O O
neg_546,"Those 2 points are dedicated the reasonable performance from Akshay Kumar. I know Bollywood films do not really strive to be realistic but PLEASE a Walt Disney production is more realistic than this plot. The father is dying and does what any good parent does...kick his son out the son with his PREGNANT wife. A few things that were too hard to swallow- 1. Priyanka 'cool indoor swimming pool in the bedroom' and to go from that to living hungry in her in-laws garden shed???????? 2. Akshay suddenly got the job as a stunt man, gets bitten by rabified dogs, to then just walk off. This film is an INSulT to our intelligence I really cant believe i contributed financially to the 'people' who made this film by taking my family to see it, we left the cinema with a frown, please do not subject yourself to this mess to watching this take my advice and do not waste your 'waqt'.",O O O O O O O O O B-ACTOR I-ACTOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ACTOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
pos_547,"I don't know if I'm just weird, but I thoroughly enjoyed this film. Return to Cabin by the Lake is of course the sequel to another one of my favorite films Cabin by the Lake. In fact, I think that I enjoyed this movie even more than the first one. I also thought that the cast in this movie was great, Judd Nelson is always the best! I also enjoyed the plot as a whole. I liked the fact that this second movie focused on the filming of Stanley's screenplay Cabin by the Lake- it wasn't a completely redundant film of Stanley grabbing other girls and drowning them. - If you're looking for some deep meaning, then this film is probably not the one for you. However, if you're looking for a fun way to spend two hours, then go ahead and watch it. I've probably already killed at least ten hours watching this film. :)",O O O O O O O O O O O O O B-MOVIE I-MOVIE B-MOVIE I-MOVIE I-MOVIE I-MOVIE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ACTOR I-ACTOR O O O O O O O O O O O O O O O O O O O O O O O O O B-CHARACTER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
neg_547,"This movie's full title is ""Waqt: Race Against Time"". That's a race no one can ever win, but you can certainly cut your losing margin by not wasting any of your precious ""waqt"" on this bakvaas. This movie was clumsy and manipulative in a way that made K3G look honest. It strained my credulity too far. It was ridiculously stupid in its storyline, and deserves to be mocked for it. It's not quite as awful as Baghban or Black, but this movie has nothing to recommend it. Stupid, pointless, with a ridiculously OTT performance by Amitji. The central ""plot"" is another nasty example of the crudely manipulative propaganda that infests so many ""family"" BW films. If my father, who raised me, and who I love dearly, treated me like Big B did Akshay, I'd shoot him myself. To say nothing of the trivialising of terminal illness.",O O O O O B-MOVIE I-MOVIE I-MOVIE I-MOVIE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-MOVIE O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-MOVIE O B-MOVIE O O O O O O O O O O O O O O O O B-ACTOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ACTOR I-ACTOR O B-ACTOR O O O O O O O O O O O O O
pos_548,"This movie was just as good as some of the other westerns made by Anthony Mann and James Stewart like Winchester '73 and The Naked Spur, and much better than Thunder Bay and Bend Of The River. This film starts out like a run of the mill western but gets more complex as it goes along. It starts out with Jimmy Stewart and Walter Brennan arriving in Seattle and Stewart is charged with murder. He is found innocent but is cattle is stolen by a corrupt judge. Stewart then agrees to lead something but i forget what it is but Stewart only cares about getting his cattle back. As the movie goes along it's like Stewart only cares about himself just like his character in the Naked Spur. It gets much better at the halfway point after they arrive in Alaska. This is one of Stewart's better westerns.",O O O O O O O O O O O B-GENRE O O B-DIRECTOR I-DIRECTOR O B-ACTOR I-ACTOR O B-MOVIE I-MOVIE O B-MOVIE I-MOVIE I-MOVIE O O O O B-MOVIE I-MOVIE O B-MOVIE I-MOVIE I-MOVIE I-MOVIE O O O O O O O O O O O O O O O O O O O O O O O B-ACTOR I-ACTOR O B-ACTOR I-ACTOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
neg_548,"I saw the 7.5 IMDb rating on this movie and on the basis of that decided to watch this movie which my roommate had rented. She said she had seen it before. ""It's funny and sad! I cried the first time I saw it,"" she gushed. Maybe compared to other Bollywood movies this deserves a 7.5 out of 10, but in comparison to all the other movies I have seen in my lifetime, this deserves no more than a 3. Any movie where I can perpetually guess what is going to happen next is no good for me. The characters are unbelievable, how the act is not realistic at all and their motives are contrived. It is over dramatic and the songs aren't all that great. My biggest problem with Bollywood movies is the lack of subtlety. All the emotions are way too overdone and thus not at all realistic. Any emotion or bond between characters that is the least bit subtle must be magnified with an unnecessary song. I think I understood that the relationship between the father and son was more like one between friends than one between a parent and child without having to have it conveyed via a five minute long song. The stupid comic relief complete with laugh track was not funny or necessary (we get it, Laxman isn't the sharpest tool in the shed). If a movie tries to elicit tears through the most hackneyed means possible it just isn't meaningful, just a bit embarrassing. *****SPOILER***** Generally if someone has terminal stage lung cancer their son who lives with them would know something was wrong without having to be told. Too many plot holes to count. At first the movie was amusing and cute in the way Bollywood movies are to people who don't watch them that avidly but it just got tedious. It takes a lot of skill to make a movie that is amusing and heartwrenching and the best way to do it is usually not having all the amusing parts in the first half of the movie and all the heartwrenching parts at the end. *****SPOILER OVER***** Perhaps it had a very little more depth than other Bollywood movies that I have seen, but not much at all. I spent more time laughing at the stupidity of the movie than the parts that were supposed to be funny. I didn't shed a single tear nor did I feel like it, rather I was overwhelmed with a feeling of disgust at the attempt at a dramatic ending. I don't recommend this movie if you want to watch something good, I recommend it if you want to watch a Bollywood movie that is kind of sad.",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-CHARACTER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
pos_549,"The year is 1896.Jeff Webster (James Stewart) doesn't like people.There's only one friend he's got and he's Ben Tatum (Walter Brennan), an old sympathetic man.They're driving a cattle herd with them.That would be their key to richness.In Skagway they run into trouble when Sheriff Gannon (John McIntire) takes the cattle.Now Jeff only has to get it back and drive it through the U.S. Canadian border to Dawson.Now they have a group of other people with them, like the ladies Ronda Castle (Ruth Roman) and Renee Vallon (Corinne Calvet).There the two men get into the gold business.Anthony Mann's and James Stewart's fourth collaboration, The Far Country (1954) is a fine western, indeed.The acting work is superb.Walter Brennan makes a terrific sidekick to Stewart.Ruth Roman is brilliant and Corinne Calvet's delightful.Jay C. Flippen is very good as Dawson Marshal Rube Morris.The great Jack Elam and Kathleen Freeman are seen in smaller roles.It's fantastic to watch how Jimmy Stewart overcome's all the troubles in his way.There's just the man and his rifle.But also he's vulnerable.",O O O B-CHARACTER I-CHARACTER B-ACTOR I-ACTOR O O O O O O O O O O B-CHARACTER I-CHARACTER B-ACTOR I-ACTOR O O O O O O O O O O O O O O O O O O O O O O B-CHARACTER I-CHARACTER B-ACTOR I-ACTOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-CHARACTER I-CHARACTER B-ACTOR I-ACTOR O B-CHARACTER I-CHARACTER B-ACTOR I-ACTOR O O O O O O O B-DIRECTOR I-DIRECTOR O O O O O B-MOVIE I-MOVIE I-MOVIE O O O O B-GENRE O O O O O O O O O O O O O O O O O O B-ACTOR I-ACTOR I-ACTOR O O O O O O B-CHARACTER I-CHARACTER O B-ACTOR I-ACTOR O B-ACTOR I-ACTOR O O O O O O O O O B-ACTOR I-ACTOR O O O O O O O O O O O O O O O O
neg_549,"I cannot believe that the Indian film industry still puts out such third-rate dross as Waqt. For starters, the storyline is totally implausible  spoilt son gets thrown out of family home so as to teach him some self-sufficiency. So what does he do? He promptly goes on to win some national talent contest by doing some star jumps in front of a panel of judges (I honestly am not joking here). In the meantime, his dad is dying of lung cancer, but keeps it a secret from the son, but he survives long enough to see his son become famous, to see his new grandson and also make a new toy giraffe with his own hands. The acting is cringe worthy in its hamminess  no effort was made to try and act in any convincing manner by any of the main players in this film. As usual for Indian films, the family lived in a huge mansion and seemed relatively untouched by the concerns of the real world. To be honest, the main losers when such dire films are made are the intelligent viewers who made the mistake of seeing such a film. The actors, such as Amitabh Bachchan and Akshay Kumar, will still be revered as Gods by those people who have nothing but blind faith in Bollywood.",O O O O O O O O O O O O O O O B-MOVIE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ACTOR I-ACTOR O B-ACTOR I-ACTOR O O O O O O O O O O O O O O O O O
pos_550,"This is such a fantastic movie, a Western about a self-concerned man (Jimmy Stewart) going up to the Klondike for gold. On the way, he gets hassled by a local sheriff in Alaska (John McIntire, giving a wonderfully evil performance), whom he hassles back. McIntire threatens that he'll be a dead man if he ever comes back through his town, which is, unfortunately, the only way back to the States. The main chunk of the story is about the peaceful Klondike town of Dawson being turned upside down by new residents from McIntire's town. Ruth Roman, for instance, who has come with Stewart and his two companions (Jay C. Flippen and Walter Brennen, who plays Stewart's best friend), builds a saloon (a Hollywood front for a whorehouse) and tries to run the town's restaurant and hang-out place out of business. She paves the way for McIntire and his goons to come up, too. In 1953, Jimmy Stewart and director Anthony Mann made one of the peaks of the Western genre, The Naked Spur. The Far Country is just the tiniest bit less, and it contains 99.9% of what made that film so special without, of course, feeling like a cheap copy. Like The Naked Spur, The Far Country boasts beautiful, on-location cinematography. The landscape is gorgeous. Stewart gives one of his best performances (nearly equal to his biggest success of 1954, Rear Window). I suppose it could be considered cliche, as he starts out a selfish loner and learns how that kind of existence plays out in the end. Still, Stewart plays it so damn well, he makes this character very human. And the supporting performances are universally fantastic. In addition to those I've mentioned, the adorable French actress Corinne Calvet is very good. And I ought to single out Walter Brennen, as well. He seems to have specialized in playing best friends. His relationship with Stewart is very touching, since he is, at first, the only character who is able to bring out any humanity in the cynical man. The screenplay is very well written, and Mann's direction is impeccable. A masterpiece. 10/10.",O O O O O O O B-GENRE O O O O B-ACTOR I-ACTOR O O O O O O O O O O O O O O O O O O O B-ACTOR I-ACTOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ACTOR I-ACTOR O O O O O O O O O O O B-ACTOR I-ACTOR I-ACTOR O B-ACTOR I-ACTOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-DIRECTOR I-DIRECTOR O O O O O O O O O B-MOVIE I-MOVIE I-MOVIE B-MOVIE I-MOVIE I-MOVIE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-MOVIE I-MOVIE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ACTOR I-ACTOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
neg_550,"After the superb AANKHEN(2002) which was a remake of a Gujarati play he comes with WAQT which too looks like a stage play In stage plays, we have characters shouting, overacting here too the same The first half shows Amitabh almost kidding the 40+ Akshay Kumar who acts too funny like a small nerd The film has a good message how not to spoil your son but sadly the way Amitabh wants to make Akki responsible is absolutely fake Even his reason for hiding his sickness, his runnign from the hospital and the melodramatic speech by Akki is a put off Some emotions do touch you but most are too over the top Rajpal's comedy is hilarious but too stretched in second half Direction by Vipul Shah is too overdone though some scenes are good Music is okay Amongst actors Amitabh overdoes it in the first half but is superb in emotional scenes Akshay Kumar too does his part well but looks umcomfortable in some too weepy scenes His chemistry with Bachchan is matchless Rajpal is a highlight, he makes you laugh without overacting and just his presence and his dumb behaviour and deadpan humour he is a riot Boman is good in some comic parts but too loud at places Priyanka is the heroine so nothing to do, this is her last film with Akki so far Shefali is awesome though she looks too young for Bachchan",O O O B-MOVIE O O O O O O O O O O O B-MOVIE O O O O O O O O O O O O O O O O O O O O O O O B-ACTOR O O O O B-ACTOR I-ACTOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ACTOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ACTOR O O O O O O O O O O O B-DIRECTOR I-DIRECTOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ACTOR O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ACTOR O O O O O O O O O O O B-ACTOR O O O O O O O O O O O O O O O O B-ACTOR O O O O O O O O O
pos_551,"The fourth of five westerns Anthony Mann did with James Stewart, this one involves a hard bitten cattleman named Jeff Webster who takes a cattle drive from Wyoming to Alaska, via Seattle. He hooks up in Seattle with his partners Ben Tatum (Walter Brennan) and Rube Morris (Jay C. Flippen) that he has sent ahead of time in order to make preparations for the boat trip, north. But first, he has to put up with insubordinate trail hands, cheating riverboat captains and the charms of coy, manipulative Ronda Castle (Ruth Roman) who believes Jeff could be a valuable ally in the future. That's why she hides him out on the boat while the captain's looking for him for the earlier (and justifiable) killing of a trail hand. Jeff also has the misfortune of running into sleazy Judge Gannon (John McIntire) who runs the town of Skagway, Alaska. Gannon locks Jeff up for disrupting his public hanging by running his cattle through town. He fines Jeff the ownership of his cattle and Jeff just has to eat crow for the time being. In the meantime, Jeff agrees to ride point for Ronda up to Dawson in order to deliver supplies. But this is just a ruse so Jeff, Ben and Rube can slip back into Skagway and steal his cattle back. Of course Judge Gannon finds out about this and is right behind but is delayed by Jeff with a rifle while Ben races the cattle over the Canadian border out of Gannon's reach. After avoiding an avalanche and another shootout with some other Skagway men, they finally reach Dawson where Jeff sells his cattle to the highest bidder, which just happens to be Ronda who then promptly sets up a new gambling house in Dawson. Jeff then takes his money and buys himself a claim and starts panning for gold. But then Judge Gannon comes up to Dawson to get in on the gold action up there, and tells Jeff that he was getting a little bored with Skagway and wants to try his luck up in the Klondike, himself. That involves bring some hired gunman with him and forcibly stealing some of the other miner's claims. Jeff and Ben now feel it's time to clear out while the goings are good, leaving Rube to fend for himself as a most ineffective sheriff against Gannon and his gang. They look for a back way out only to find themselves ambushed by Gannon's men because Ben made the mistake of opening his big mouth. Ben is killed and Jeff is severely wounded but that doesn't save Judge Gannon from his just due. The ending shootout at night on the muddy Dawson street pretty much takes care of that. First Jeff kills two of Gannon's best gunman (Jack Elam and Robert Wilkie). Then as Ronda comes out to warn Jeff that Gannon is trying to slip around behind him, Gannon shoots her in the back and she dies right there in Jeff's arms. Then Jeff kills Gannon as he's hiding under a wooden sidewalk. Revenge has spoken. This is another rip-roaring western that's right up there with THE NAKED SPUR and THE MAN FROM LARAMIE. Why the Universal DVD uses a pan-and-scan print instead of the widescreen print TCM uses, is beyond me. You'll wind up missing half the glorious Alberta cinematography by William Daniels. So if you like well-written 50s westerns, then this one's an A-list keeper. 8 out of 10",O O O O B-GENRE B-DIRECTOR I-DIRECTOR O O B-ACTOR I-ACTOR O O O O O O O O B-CHARACTER I-CHARACTER O O O O O O O O O O O O O O O O O O O B-CHARACTER I-CHARACTER B-ACTOR I-ACTOR O B-CHARACTER I-CHARACTER B-ACTOR I-ACTOR I-ACTOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-CHARACTER I-CHARACTER B-ACTOR I-ACTOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-CHARACTER I-CHARACTER B-ACTOR I-ACTOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ACTOR I-ACTOR O B-ACTOR I-ACTOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-MOVIE I-MOVIE I-MOVIE O B-MOVIE I-MOVIE I-MOVIE I-MOVIE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
neg_551,"I've been going through the AFI's list of the top 100 comedies, and I must say that this is truly one of the worst. Not just of the 90 movies on the list I've seen, but of any movie I've ever seen. Drunks are funny sometimes, Dudley isn't. Liza almost made it worthwhile, but alas... just go watch Arrested Development if you want to see her in something good. Seriously, Dudley laughing and drinking is supposed to be funny? I would highly recommend almost ANY other movie on the AFI's top 100 comedies for more laughs than this. If you want to see a funnier ""drunk"", try The Thin Man. Funnier movie in general, any Marx Brothers movie will kill (especially if you're as drunk as Arthur).",O O O O O O O O O O O B-GENRE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ACTOR O B-ACTOR O O O O O O O O O B-MOVIE I-MOVIE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-MOVIE I-MOVIE I-MOVIE O O O O O B-ACTOR I-ACTOR O O O O O O O O O B-CHARACTER
